n_elements,mean_atomic_number,std_atomic_number,range_atomic_number,mean_electronegativity,std_electronegativity,range_electronegativity,mean_atomic_radius,std_atomic_radius,range_atomic_radius,frac_H,frac_Li,frac_C,frac_N,frac_O,frac_F,frac_Na,frac_Mg,frac_Al,frac_Si,frac_P,frac_S,frac_Cl,frac_K,frac_Ca,frac_Ti,frac_V,frac_Cr,frac_Mn,frac_Fe,frac_Co,frac_Ni,frac_Cu,frac_Zn,frac_Ga,frac_As,frac_Br,frac_Sr,frac_Nb,frac_Mo,e_form_per_atom,reduced_formula
3,11.8,4.915282290977803,12.0,2.702,0.9790689454783049,2.44,0.8720000000000001,0.5680281683156214,1.46,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.987371008809524,Ca(PO3)2
4,16.928571428571427,16.507419482135408,48.0,2.7678571428571432,0.9666302186419772,2.55,0.9321428571428572,0.734644506561104,2.05,0.0,0.0,0.0,0.0,0.6428571428571429,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.091363367895408,Ba2VP2O9
2,16.0,0.0,0.0,2.58,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5024459877083327,DyS2
3,29.666666666666668,0.9428090415820634,2.0,1.8699999999999999,0.042426406871192784,0.08999999999999986,1.42,0.042426406871192784,0.08999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.849602105,YGaCu2
3,20.400000000000002,4.409081537009721,9.0,1.8720000000000003,0.2596459127350169,0.53,1.3880000000000001,0.3331306050185122,0.6799999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5393782144155843,U(Cr3P2)2
3,45.5,9.604686356149273,23.0,1.97,0.13674794331177348,0.32000000000000006,1.3675,0.1428941916244324,0.33000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0355051383333333,InCuTe2
4,11.142857142857142,7.60504665954638,25.0,2.6914285714285713,0.9283230437026692,2.46,0.8657142857142857,0.4847343055105296,1.19,0.0,0.14285714285714285,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2599913062882644,LiNiPO4
5,18.636363636363637,8.813963377120599,21.0,2.4345454545454546,0.7729325930431642,1.9,1.1127272727272728,0.5104025311473808,1.28,0.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3731815408201067,TiFe3Cu2(PO4)6
3,10.083333333333334,7.947309118325663,22.0,2.32875,1.1288759619639352,2.46,1.0625,0.5828754155048916,1.19,0.0,0.2916666666666667,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.110363616658333,Li7Mn5O12
3,43.5,30.5,61.0,1.9849999999999999,0.3749999999999999,0.7499999999999998,1.555,0.375,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7293776408333331,ZrAlW
3,11.2,7.756287771866127,23.0,2.95,1.2898061869908983,3.0,0.8980000000000001,0.5864605698595602,1.25,0.0,0.2,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8421861620473337,LiFeF3
3,10.75,4.763139720814412,11.0,2.7849999999999997,1.1344932789576145,2.62,0.9675,0.8443747686898277,1.9500000000000002,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.361260723166667,K2OsO6
4,9.705882352941176,16.98707018980077,71.0,1.69,1.0364986308552009,2.46,1.3988235294117648,0.5141512978622398,1.45,0.0,0.6470588235294118,0.0,0.0,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.224818672712765,Li11Fe(WO4)7
3,13.857142857142858,4.549052379454474,13.0,1.3442857142857143,0.08398250546685182,0.24,1.4728571428571426,0.05598833697790126,0.16000000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3973584412068964,RbMg6Mn
4,5.500000000000001,3.2274861218395143,7.0,2.9525,0.5838539343591568,1.2399999999999998,0.4391666666666667,0.10475831974385402,0.36000000000000004,0.2857142857142857,0.0,0.07142857142857142,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.494268228534286,Ho2H4CO7
5,13.500000000000002,8.64002314811714,30.0,2.629,0.9867770771557272,3.0300000000000002,0.885,0.5260655852648033,1.77,0.0,0.0,0.0,0.0,0.4,0.1,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,-3.3529469417777142,SrAl2P2(O4F)2
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8190638466666673,Nd2Ge3Pd
3,25.25,20.06707502353046,49.0,2.4725,1.0089939296150399,2.34,1.2125,0.800042967596116,1.92,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.256069575625,LaNiO2
2,48.0,0.0,0.0,1.69,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0433011262499998,Ac3Cd
4,10.5,8.55027150780271,24.0,2.3792857142857144,1.0985084971757602,2.46,1.0492857142857142,0.5711700307978638,1.19,0.0,0.2857142857142857,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8976793974792856,Li4MnCo2O7
3,14.333333333333332,8.259674462242579,18.0,3.083333333333333,0.9132481712120875,2.15,0.82,0.5238320341483518,1.1400000000000001,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2002795647022237,FeOF
3,52.54545454545455,14.08650957711369,49.0,1.312727272727273,0.6727027022540006,2.34,2.225454545454545,0.5519611915930261,1.92,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1741160121625,La10Se14O
4,10.8,8.268010643437755,21.0,2.5725,0.47740313153560276,1.56,0.812,0.36298209322224145,1.04,0.0,0.0,0.6,0.0,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6726075968470988,Co8C24(SO7)3
2,83.0,0.0,0.0,2.02,0.0,0.0,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1430083505468751,BiSe
5,10.75,9.496709956611289,24.0,2.1125,0.7727022388993059,2.06,1.1050000000000002,0.4943935679193247,1.1099999999999999,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3079931355746126,Cs2LiCo(CN)6
3,20.75,20.351596988934308,47.0,3.2074999999999996,1.3380092488469577,3.09,0.9474999999999999,0.9136568009925827,2.11,0.0,0.0,0.0,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.204394937362308,Ba3PrF9
3,68.85714285714286,27.081509619393564,66.0,2.2642857142857142,0.46777152978952524,1.1400000000000001,1.2928571428571427,0.2626085781274527,0.6399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.766019739217656,Bi11(Se4Cl3)3
4,16.363636363636363,6.6369862721614465,15.0,2.2981818181818183,0.8814947860601557,1.9,1.219090909090909,0.598945354093412,1.28,0.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.45454545454545453,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.925339825727514,Ti5V(PO4)6
4,10.166666666666666,8.112062349091971,24.0,2.3425000000000002,1.1212911084994834,2.46,1.0587499999999999,0.5796213742608186,1.19,0.0,0.2916666666666667,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.065173069535,Li7Mn4CoO12
3,9.043478260869565,2.694249284318203,8.0,3.327826086956522,0.28963179806420675,0.8599999999999999,0.5321739130434783,0.13471246421591015,0.4,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2518758554875,Lu2S3O20
3,64.0,0.0,0.0,1.2,0.0,0.0,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.568822769629629,Gd(BRh)4
3,11.11111111111111,5.820355934981687,14.0,3.0177777777777774,0.7899054483189432,1.9,0.7644444444444446,0.5321468283411828,1.28,0.0,0.0,0.0,0.0,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.82409355905303,Tm2Ti2O7
2,33.0,0.0,0.0,2.18,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,-0.3989075981379308,Rb2As3
4,16.22222222222222,12.416635595287994,48.0,2.7294444444444443,0.9129590000665249,2.55,0.976111111111111,0.6546681847308341,2.05,0.0,0.0,0.0,0.0,0.6111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5738906442824065,BaTi2Fe4O11
5,9.083333333333332,5.8659800734593555,23.0,2.7175000000000002,0.9480605202200965,2.46,0.8258333333333333,0.4872962537193251,1.19,0.0,0.16666666666666666,0.08333333333333333,0.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.338257766011904,Li2FePCO7
3,10.333333333333334,1.8856180831641267,6.0,1.8744444444444444,1.145688644063387,2.51,1.3388888888888888,0.6531708036688658,1.42,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.5555555555555556,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3415535733620687,Na5(SiO3)6
3,8.0,0.0,0.0,3.4400000000000004,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.284032062991379,CsRuO3
2,23.0,0.0,0.0,1.63,0.0,0.0,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.954345752241379,Rb3V
2,41.0,0.0,0.0,1.6000000000000003,0.0,0.0,1.9799999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,-0.1089893728571436,Nb3Ge
3,23.875,18.817794105579964,40.0,2.6275,0.8267972847076845,1.75,0.96625,0.5231141725283306,1.1300000000000001,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2704444111630027,Cd3(PO4)2
5,13.421052631578947,10.757204633339729,23.0,1.7115789473684209,0.8388040556454844,2.46,1.4384210526315788,0.41786755844273427,1.19,0.0,0.4,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4248231015477777,Li8MnFe7(BO3)8
2,40.0,12.727922061357855,27.0,1.5799999999999998,0.3252691193458118,0.69,1.69,0.4666904755831214,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,-0.5776078099999999,CeGa2
5,7.0,6.919360593321334,24.0,2.7024489795918365,0.7029022361035472,1.89,0.5608163265306123,0.4310823432619572,1.4,0.40816326530612246,0.0,0.0,0.02040816326530612,0.4489795918367347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10204081632653061,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.673714041188571,MnV5H20NO22
3,16.0,0.0,0.0,2.58,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.884972942416667,Dy12Ge5S28
3,20.5,12.99038105676658,30.0,1.7375,0.49539756761615217,1.2000000000000002,1.3074999999999999,0.20932928605429293,0.49,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,-0.2370601159374996,LiAlAs2
4,9.333333333333334,7.408703590297624,22.0,2.395,1.2526471969393458,3.0,1.0550000000000002,0.5956718895499434,1.25,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4572353874416666,Li2MnO2F
4,2.0000000000000004,2.23606797749979,6.0,2.3400000000000003,0.3130495168499705,0.8399999999999999,0.35166666666666674,0.09316949906249125,0.25000000000000006,0.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5005375582595007,YB3(H5N)6
2,27.5,0.8660254037844386,2.0,1.89,0.034641016151377484,0.07999999999999985,1.5074999999999998,0.03031088913245538,0.07000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0218368424999999,FeNi3
2,10.0,3.4641016151377544,7.0,2.551428571428571,0.5641536916081487,1.1400000000000001,0.7957142857142858,0.2721794126179664,0.55,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2127480556457146,Si3N4
3,14.222222222222221,14.770674984785659,47.0,3.6366666666666667,0.9710933128295252,3.09,0.6544444444444444,0.6631090259127179,2.11,0.0,0.0,0.0,0.0,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.332260154501818,BaY2F8
6,9.153846153846153,5.432751871695253,22.0,2.5584615384615383,1.0461493212571826,2.51,0.9123076923076923,0.5534528518054611,1.42,0.0,0.15384615384615385,0.07692307692307693,0.0,0.5384615384615384,0.0,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.404965626584835,NaLi2MnPCO7
3,50.800000000000004,28.414081016284864,58.0,2.4480000000000004,0.10777754868245994,0.2200000000000002,1.51,0.5143928459844674,1.0499999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0074693595486122,W3(SeS2)2
4,10.666666666666666,6.1553951042064625,19.0,2.505,0.9982275959586236,2.46,0.975,0.5529240454167281,1.28,0.0,0.16666666666666666,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6872401261243386,LiTi(PO3)4
4,14.294117647058822,8.722956230425776,22.0,2.815294117647059,0.8469399426381933,1.81,0.8711764705882352,0.5352831285232712,1.23,0.0,0.0,0.0,0.0,0.6470588235294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17647058823529413,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,-2.167400694926471,V3Zn2FeO11
3,10.840579710144926,5.630206288613406,14.0,3.054492753623188,0.7640994248832479,1.9,0.7397101449275362,0.5147617178160829,1.28,0.0,0.0,0.0,0.0,0.632183908045977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16091954022988506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.779756617495211,Er18Ti14O55
5,20.2,17.676538122607603,49.0,2.592,1.0518916293991505,2.49,1.0819999999999999,0.7732502828968121,1.92,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,-2.9379230483940004,SrLa3Mn3CrO12
3,26.666666666666668,17.913371790059205,38.0,1.9666666666666668,0.09428090415820642,0.20000000000000018,1.1500000000000001,0.05656854249492375,0.11999999999999988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6465841349999999,Si2HgTe
2,67.0,15.0,30.0,2.215,0.11499999999999999,0.22999999999999998,1.385,0.15500000000000003,0.31000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3468467087500002,TePb
4,25.111111111111107,21.226003153597787,49.0,2.468888888888889,1.1260890476378307,2.55,1.2318518518518518,0.8954950504941573,2.05,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14814814814814814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5836112653240746,Ba6La2Co4O15
4,11.777777777777779,4.540625942600567,11.0,2.5155555555555558,1.0944619287943493,2.62,1.0533333333333335,0.7774888352181587,1.9500000000000002,0.0,0.0,0.0,0.0,0.45454545454545453,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.16315807059,K2Be2(Si2O5)3
3,15.875,6.716351316004844,16.0,1.45625,0.25342343518309424,0.5999999999999999,1.4637499999999999,0.024968730444297746,0.07000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0699493837500004,Mg6CoNi
4,20.250000000000004,9.627434756984853,27.0,2.01,1.2020399327809372,2.62,1.6100000000000003,0.8487932610477066,1.9500000000000002,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,-1.7151486619090903,K2U(BrO)4
5,9.555555555555555,2.4088314876309775,7.0,2.7811111111111115,0.9829541013862747,2.51,0.8144444444444445,0.5312273234085408,1.42,0.0,0.0,0.0,0.0,0.6,0.0,0.15,0.0,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1607507651071445,Na3Zr2Si2PO12
3,12.714285714285714,6.111214181773554,14.0,2.6357142857142857,0.9289603581094165,1.9,0.9457142857142856,0.5667666978536392,1.28,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.849635331904761,Ti2AlO4
3,30.5,27.5,55.0,1.05,0.07000000000000006,0.14000000000000012,2.0100000000000002,0.3400000000000001,0.6800000000000002,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6321816978571425,Li2Ce2Ge3
3,21.0,4.69041575982343,12.0,1.605,0.03278719262150995,0.07999999999999985,1.5525,0.21890351755967744,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1530114625000003,MnAlV2
